ds,y
2012-12-15,0.9849626
2012-12-16,1.4574108
2012-12-17,1.4573703
2012-12-18,0.92450184
2012-12-19,0.6531878
2012-12-20,1.1011307
2012-12-21,1.2232172
2012-12-22,1.455324
2012-12-23,0.8817655
2012-12-24,2.1338933
2012-12-25,1.9626042
2012-12-26,0.5230463
2012-12-27,0.67886156
2012-12-28,0.7156957
2012-12-29,0.6989299
2012-12-30,1.362713
2012-12-31,1.4587046
2013-01-01,1.5785114
2013-01-02,1.5195749
2013-01-03,2.6075757
2013-01-04,0.5208168
2013-01-05,0.5203876
2013-01-06,0.5078383
2013-01-07,0.31680018
2013-01-08,0.31677428
2013-01-09,0.31675467
2013-01-10,0.7037013
2013-01-11,0.869027
2013-01-12,1.269385
2013-01-13,1.6785611
2013-01-14,1.4673182
2013-01-15,0.40503496
2013-01-16,2.4246075
2013-01-17,2.1465554
2013-01-18,2.0628116
2013-01-19,1.9329576
2013-01-20,1.6114625
2013-01-21,2.5312703
2013-01-22,1.73574
2013-01-23,1.2246369
2013-01-24,1.9867594
2013-01-25,0.6500708
2013-01-26,0.6260994
2013-01-27,0.726193
2013-01-28,0.7076381
2013-01-29,0.66830736
2013-01-30,0.726037
2013-01-31,0.72596836
2013-02-01,1.5641383
2013-02-02,1.6493331
2013-02-03,1.5962619
2013-02-04,0.73047274
2013-02-05,0.40167323
2013-02-06,0.39882812
2013-02-07,0.31028682
2013-02-08,0.76080316
2013-02-09,1.1937008
2013-02-10,0.41521686
2013-02-11,0.5122058
2013-02-12,0.48090658
2013-02-13,0.38213262
2013-02-14,0.59253246
2013-02-15,0.61712015
2013-02-16,0.7968265
2013-02-17,0.48167643
2013-02-18,0.42601946
2013-02-19,0.5237109
2013-02-20,1.8979491
2013-02-21,0.8651367
2013-02-22,0.8536722
2013-02-23,0.49429467
2013-02-24,0.5796279
2013-02-25,1.1350988
2013-02-26,0.6962712
2013-02-27,1.2272692
2013-02-28,1.0064367
2013-03-01,0.8983572
2013-03-02,0.7447365
2013-03-03,0.6408836
2013-03-04,0.38613206
2013-03-05,0.5551297
2013-03-06,0.76689106
2013-03-07,0.5707786
2013-03-08,0.27351278
2013-03-09,0.35604915
2013-03-10,0.35604936
2013-03-11,0.4996793
2013-03-12,1.1013777
2013-03-13,1.4432416
2013-03-14,1.2712455
2013-03-15,1.2546037
2013-03-16,0.735643
2013-03-17,0.6974884
2013-03-18,0.39725786
2013-03-19,0.45117512
2013-03-20,0.5695155
2013-03-21,0.40234697
2013-03-22,0.5481964
2013-03-23,0.5043081
2013-03-24,0.4000336
2013-03-25,0.40029195
2013-03-26,1.4233918
2013-03-27,0.982509
2013-03-28,1.1729633
2013-03-29,0.44508958
2013-03-30,1.0383542
2013-03-31,0.8199983
2013-04-01,0.5681909
2013-04-02,0.486108
2013-04-03,0.14714502
2013-04-04,0.9819509
2013-04-05,0.63667524
2013-04-06,0.5755604
2013-04-07,0.3244439
2013-04-08,0.3135111
2013-04-09,0.34507787
2013-04-10,0.3533908
2013-04-11,0.44724986
2013-04-12,0.3980225
2013-04-13,0.3980225
2013-04-14,0.3750535
2013-04-15,0.37933713
2013-04-16,0.3620291
2013-04-17,0.33867055
2013-04-18,0.3401216
2013-04-19,0.32012954
2013-04-20,0.3369535
2013-04-21,0.3287884
2013-04-22,0.34190443
2013-04-23,0.29850864
2013-04-24,0.43204027
2013-04-25,0.260349
2013-04-26,0.26221037
2013-04-27,0.2959395
2013-04-28,0.3107263
2013-04-29,0.260624
2013-04-30,0.2626288
2013-05-01,0.6025781
2013-05-02,0.6025781
2013-05-03,0.32106918
2013-05-04,0.34338304
2013-05-05,0.31567726
2013-05-06,0.431635
2013-05-07,0.41726258
2013-05-08,0.20810315
2013-05-09,0.21324079
2013-05-10,0.43744776
2013-05-11,0.20234497
2013-05-12,0.19131263
2013-05-13,0.19779356
2013-05-14,0.1939786
2013-05-15,0.16811815
2013-05-16,0.1668907
2013-05-17,0.1595929
2013-05-18,0.20634915
2013-05-19,0.40861785
2013-05-20,0.5556828
2013-05-21,0.5771999
2013-05-22,0.5777907
2013-05-23,0.49906352
2013-05-24,0.49899486
2013-05-25,0.6573866
2013-05-26,0.48553777
2013-05-27,0.33322752
2013-05-28,0.28624007
2013-05-29,0.27624
2013-05-30,0.42191163
2013-05-31,0.3378188
2013-06-01,0.33784094
2013-06-02,0.33771592
2013-06-03,0.3178333
2013-06-04,0.41089398
2013-06-05,0.3884044
2013-06-06,0.4120778
2013-06-07,0.5039274
2013-06-08,0.5039274
2013-06-09,0.5039274
2013-06-10,0.64783114
2013-06-11,0.9342462
2013-06-12,0.91782117
2013-06-13,1.0712303
2013-06-14,0.95964926
2013-06-15,0.26372582
2013-06-16,0.2634556
2013-06-17,0.2515694
2013-06-18,0.23190518
2013-06-19,0.18465273
2013-06-20,0.19063424
2013-06-21,0.2067698
2013-06-22,0.4724023
2013-06-23,0.47240067
2013-06-24,0.4504917
2013-06-25,0.38308674
2013-06-26,0.25157505
2013-06-27,0.22288346
2013-06-28,0.23873997
2013-06-29,0.35129583
2013-06-30,0.35129583
2013-07-01,0.29788864
2013-07-02,0.23442245
2013-07-03,0.22425887
2013-07-04,0.33300504
2013-07-05,0.23539513
2013-07-06,0.28163818
2013-07-07,1.2742023
2013-07-08,1.1041579
2013-07-09,1.0474057
2013-07-10,0.7150575
2013-07-11,0.35175928
2013-07-12,0.2801572
2013-07-13,0.4827728
2013-07-14,0.4770662
2013-07-15,0.47771654
2013-07-16,0.9608498
2013-07-17,0.9608498
2013-07-18,0.24469873
2013-07-19,0.19579272
2013-07-20,0.7244091
2013-07-21,0.37628466
2013-07-22,0.3762654
2013-07-23,0.37441096
2013-07-24,0.82811785
2013-07-25,0.8333297
2013-07-26,1.1171114
2013-07-27,0.42899543
2013-07-28,0.29742178
2013-07-29,0.74756175
2013-07-30,0.6527076
2013-07-31,1.0895238
2013-08-01,0.9211208
2013-08-02,0.5224533
2013-08-03,0.5234545
2013-08-04,0.5234545
2013-08-05,0.44066507
2013-08-06,0.2481944
2013-08-07,0.27543822
2013-08-08,0.7724123
2013-08-09,0.7724123
2013-08-10,0.24448936
2013-08-11,0.38921025
2013-08-12,0.30198184
2013-08-13,0.30198345
2013-08-14,0.32069397
2013-08-15,0.23469278
2013-08-16,0.23858446
2013-08-17,0.27538037
2013-08-18,0.27476883
2013-08-19,0.23324046
2013-08-20,0.45685476
2013-08-21,0.45373428
2013-08-22,0.5257282
2013-08-23,0.99503386
2013-08-24,0.99503386
2013-08-25,0.99503386
2013-08-26,0.99503386
2013-08-27,0.9622568
2013-08-28,0.26378688
2013-08-29,0.24424085
2013-08-30,0.24473868
2013-08-31,0.24511248
2013-09-01,0.24616045
2013-09-02,0.37979192
2013-09-03,0.37979168
2013-09-04,0.3604589
2013-09-05,0.35142118
2013-09-06,0.35029006
2013-09-07,0.6868538
2013-09-08,0.811978
2013-09-09,0.87032956
2013-09-10,0.9033264
2013-09-11,0.45724973
2013-09-12,0.6848094
2013-09-13,0.63072366
2013-09-14,0.7840818
2013-09-15,1.1315123
2013-09-16,1.0405796
2013-09-17,0.75492465
2013-09-18,0.75492465
2013-09-19,0.4614593
2013-09-20,0.841692
2013-09-21,0.8654206
2013-09-22,0.96141046
2013-09-23,0.48085073
2013-09-24,0.69307834
2013-09-25,0.35518846
2013-09-26,0.83252937
2013-09-27,1.1526215
2013-09-28,1.657151
2013-09-29,1.5495269
2013-09-30,1.5495269
2013-10-01,0.3835805
2013-10-02,1.7963042
2013-10-03,1.7963042
2013-10-04,1.3914449
2013-10-05,1.71799
2013-10-06,1.7065634
2013-10-07,0.7267464
2013-10-08,0.737977
2013-10-09,0.737905
2013-10-10,4.5803237
2013-10-11,2.3785512
2013-10-12,2.3032303
2013-10-13,2.3032303
2013-10-14,1.1773611
2013-10-15,1.2841681
2013-10-16,1.2841704
2013-10-17,1.005783
2013-10-18,0.77279794
2013-10-19,0.7791147
2013-10-20,0.9588523
2013-10-21,0.9587351
2013-10-22,0.45757088
2013-10-23,0.2883108
2013-10-24,0.27269775
2013-10-25,0.46589616
2013-10-26,3.2628736
2013-10-27,1.2165881
2013-10-28,3.3995416
2013-10-29,3.342821
2013-10-30,1.4200417
2013-10-31,0.9831375
2013-11-01,0.8586015
2013-11-02,1.0894451
2013-11-03,0.8474785
2013-11-04,0.4550337
2013-11-05,0.38715097
2013-11-06,0.3765801
2013-11-07,0.31715354
2013-11-08,1.554837
2013-11-09,1.0119377
2013-11-10,1.0119377
2013-11-11,0.55273134
2013-11-12,0.50547
2013-11-13,0.5307157
2013-11-14,0.73472124
2013-11-15,0.73472124
2013-11-16,0.36795413
2013-11-17,0.4760494
2013-11-18,0.50393224
2013-11-19,0.3600753
2013-11-20,0.3289723
2013-11-21,0.3241976
2013-11-22,0.49342817
2013-11-23,0.4976557
2013-11-24,0.69908756
2013-11-25,0.570354
2013-11-26,0.3292384
2013-11-27,0.3227026
2013-11-28,0.25928134
2013-11-29,0.2581968
2013-11-30,0.37277022
2013-12-01,0.3715796
2013-12-02,0.48682228
2013-12-03,0.48319703
2013-12-04,0.40280682
2013-12-05,1.9199102
2013-12-06,1.9199102
2013-12-07,1.1839768
2013-12-08,1.2271531
2013-12-09,1.217736
2013-12-10,0.91359353
2013-12-11,0.76385766
2013-12-12,0.54835206
2013-12-13,0.47753426
2013-12-14,0.5585194
2013-12-15,0.64109
2013-12-16,0.56668836
2013-12-17,1.586093
2013-12-18,1.586093
2013-12-19,1.1431592
2013-12-20,1.1431592
2013-12-21,1.3713417
2013-12-22,1.0447469
2013-12-23,1.7718945
2013-12-24,0.86753726
2013-12-25,0.50643706
2013-12-26,0.5213359
2013-12-27,1.0206232
2013-12-28,1.0225109
2013-12-29,0.4348143
2013-12-30,0.36686593
2013-12-31,0.3359988
2014-01-01,0.40514585
2014-01-02,0.37094322
2014-01-03,0.37094322
2014-01-04,0.64817774
2014-01-05,0.65545696
2014-01-06,0.9292646
2014-01-07,0.92925906
2014-01-08,0.85162544
2014-01-09,0.44516885
2014-01-10,0.32737902
2014-01-11,0.4981784
2014-01-12,0.6248321
2014-01-13,0.6570413
2014-01-14,0.7727193
2014-01-15,0.8426714
2014-01-16,0.8406873
2014-01-17,0.85050833
2014-01-18,0.85050833
2014-01-19,1.0757955
2014-01-20,1.0757955
2014-01-21,0.64372736
2014-01-22,0.65106755
2014-01-23,0.5284388
2014-01-24,0.5125807
2014-01-25,0.5765308
2014-01-26,0.6297117
2014-01-27,0.88538605
2014-01-28,0.7170604
2014-01-29,0.7593189
2014-01-30,0.38112605
2014-01-31,0.38158038
2014-02-01,0.28469816
2014-02-02,0.7294615
2014-02-03,0.8103516
2014-02-04,0.7279883
2014-02-05,0.74838287
2014-02-06,0.34503397
2014-02-07,0.40868512
2014-02-08,0.41969594
2014-02-09,0.4346912
2014-02-10,1.5463753
2014-02-11,1.5463753
2014-02-12,1.2160114
2014-02-13,3.1154995
2014-02-14,2.0010595
2014-02-15,1.9736067
2014-02-16,1.12539
2014-02-17,1.007847
2014-02-18,1.2926875
2014-02-19,1.2188163
2014-02-20,0.72415864
2014-02-21,0.5986636
2014-02-22,0.5726456
2014-02-23,0.7692876
2014-02-24,1.5786026
2014-02-25,1.5052329
2014-02-26,0.5586566
2014-02-27,0.4320753
2014-02-28,0.2725958
2014-03-01,0.5416217
2014-03-02,0.6664158
2014-03-03,0.61092466
2014-03-04,0.4575725
2014-03-05,0.43647024
2014-03-06,0.50326985
2014-03-07,0.33645973
2014-03-08,0.33469558
2014-03-09,0.3302337
2014-03-10,0.26649377
2014-03-11,0.2931865
2014-03-12,0.6890561
2014-03-13,0.68906265
2014-03-14,0.64954376
2014-03-15,0.6496535
2014-03-16,0.6875806
2014-03-17,1.1197423
2014-03-18,1.6584936
2014-03-19,1.6584936
2014-03-20,0.39351943
2014-03-21,0.3721221
2014-03-22,0.2987923
2014-03-23,0.56989855
2014-03-24,0.95544314
2014-03-25,0.7929464
2014-03-26,0.8393737
2014-03-27,0.28601775
2014-03-28,0.23699155
2014-03-29,0.67357093
2014-03-30,0.64005023
2014-03-31,0.53239584
2014-04-01,0.95847
2014-04-02,0.8888284
2014-04-03,0.7919437
2014-04-04,0.74859315
2014-04-05,0.7670316
2014-04-06,0.62641424
2014-04-07,0.62408614
2014-04-08,0.5894841
2014-04-09,0.5414168
2014-04-10,0.5417266
2014-04-11,0.7779656
2014-04-12,1.0496613
2014-04-13,0.9330067
2014-04-14,0.6204089
2014-04-15,0.22946145
2014-04-16,0.23387523
2014-04-17,0.23387267
2014-04-18,0.6354582
2014-04-19,0.35848716
2014-04-20,0.3580149
2014-04-21,0.803281
2014-04-22,0.8107792
2014-04-23,0.8110093
2014-04-24,0.3339483
2014-04-25,0.28593716
2014-04-26,0.3367049
2014-04-27,0.33191672
2014-04-28,0.3468176
2014-04-29,0.27990425
2014-04-30,0.25745183
2014-05-01,0.32169345
2014-05-02,0.32382026
2014-05-03,0.29454085
2014-05-04,0.37150052
2014-05-05,0.37705475
2014-05-06,0.70652544
2014-05-07,0.70652544
2014-05-08,0.73915845
2014-05-09,0.73915845
2014-05-10,0.27246952
2014-05-11,0.27246952
2014-05-12,0.17702292
2014-05-13,0.2760367
2014-05-14,0.34154135
2014-05-15,0.3548488
2014-05-16,0.2685127
2014-05-17,0.2685127
2014-05-18,0.26851085
2014-05-19,0.6549131
2014-05-20,0.6549131
2014-05-21,0.4610532
2014-05-22,0.37673166
2014-05-23,0.3614694
2014-05-24,0.36120832
2014-05-25,0.23755953
2014-05-26,0.22345567
2014-05-27,0.23825054
2014-05-28,0.23824985
2014-05-29,0.23824959
2014-05-30,0.26628023
2014-05-31,0.26613933
2014-06-01,0.16242176
2014-06-02,0.34889522
2014-06-03,0.22678752
2014-06-04,0.4813882
2014-06-05,0.22660378
2014-06-06,0.2215802
2014-06-07,0.32920834
2014-06-08,0.37300706
2014-06-09,0.37300706
2014-06-10,0.3936375
2014-06-11,0.3223207
2014-06-12,0.4866457
2014-06-13,0.48664513
2014-06-14,0.32926825
2014-06-15,0.32926825
2014-06-16,0.32926846
2014-06-17,0.5000561
2014-06-18,0.40921357
2014-06-19,0.44955868
2014-06-20,0.447162
2014-06-21,0.14988264
2014-06-22,0.15080066
2014-06-23,0.16062179
2014-06-24,0.21830086
2014-06-25,0.20622909
2014-06-26,0.23877475
2014-06-27,0.29167664
2014-06-28,0.31664407
2014-06-29,0.31664407
2014-06-30,0.31664407
2014-07-01,0.17163633
2014-07-02,0.2736684
2014-07-03,0.28653747
2014-07-04,0.3122282
2014-07-05,0.3122282
2014-07-06,0.3365157
2014-07-07,0.3381595
2014-07-08,0.33819237
2014-07-09,0.8728988
2014-07-10,1.0159868
2014-07-11,0.9975476
2014-07-12,0.7546148
2014-07-13,0.28285632
2014-07-14,0.31267187
2014-07-15,0.30405867
2014-07-16,0.40086755
2014-07-17,0.40086755
2014-07-18,0.40087184
2014-07-19,0.5568773
2014-07-20,0.55692834
2014-07-21,0.24551779
2014-07-22,0.27135092
2014-07-23,0.26453876
2014-07-24,0.23281747
2014-07-25,1.0181563
2014-07-26,1.0120133
2014-07-27,0.4882191
2014-07-28,0.43119723
2014-07-29,0.42009094
2014-07-30,0.46867055
2014-07-31,0.44264382
2014-08-01,0.41246665
2014-08-02,0.4301296
2014-08-03,0.5888256
2014-08-04,0.58731574
2014-08-05,0.24189277
2014-08-06,0.21858037
2014-08-07,0.21857761
2014-08-08,0.1999769
2014-08-09,0.1999817
2014-08-10,0.19998184
2014-08-11,0.19569026
2014-08-12,0.19473623
2014-08-13,0.2135095
2014-08-14,0.2135095
2014-08-15,0.22108626
2014-08-16,0.31028354
2014-08-17,0.3135179
2014-08-18,0.8286863
2014-08-19,1.068846
2014-08-20,0.97820467
2014-08-21,1.1114091
2014-08-22,1.4471151
2014-08-23,1.4944923
2014-08-24,0.7047105
2014-08-25,0.7640385
2014-08-26,0.5585297
2014-08-27,0.8256813
2014-08-28,0.870687
2014-08-29,0.4550994
2014-08-30,0.454433
2014-08-31,0.45312247
2014-09-01,1.1091036
2014-09-02,1.3864565
2014-09-03,1.274964
2014-09-04,2.6182132
2014-09-05,1.1443329
2014-09-06,1.1227441
2014-09-07,0.38676292
2014-09-08,0.39160377
2014-09-09,0.50374365
2014-09-10,0.5301522
2014-09-11,0.51927215
2014-09-12,0.28946257
2014-09-13,0.2891874
2014-09-14,0.60144746
2014-09-15,0.60137486
2014-09-16,0.2524432
2014-09-17,0.25246653
2014-09-18,0.7478198
2014-09-19,0.74893
2014-09-20,0.75992274
2014-09-21,0.762548
2014-09-22,0.7152878
2014-09-23,0.7038751
2014-09-24,0.9743701
2014-09-25,0.5859955
2014-09-26,0.81562734
2014-09-27,1.3044467
2014-09-28,1.3040208
2014-09-29,0.99425465
2014-09-30,0.90991396
2014-10-01,1.0205318
2014-10-02,3.181778
2014-10-03,1.1882763
2014-10-04,1.1882763
2014-10-05,1.4266855
2014-10-06,1.515048
2014-10-07,1.3403553
2014-10-08,1.5543146
2014-10-09,0.22422922
2014-10-10,0.25114653
2014-10-11,0.2759096
2014-10-12,0.3138614
2014-10-13,0.3518819
2014-10-14,0.5947801
2014-10-15,0.9070492
2014-10-16,0.75465965
2014-10-17,0.75462955
2014-10-18,1.6275735
2014-10-19,1.2876127
2014-10-20,1.2789354
2014-10-21,1.5473673
2014-10-22,0.44911602
2014-10-23,2.3746176
2014-10-24,0.6359264
2014-10-25,0.24982956
2014-10-26,0.35699102
2014-10-27,0.3937456
2014-10-28,0.5365027
2014-10-29,0.46453467
2014-10-30,0.4761693
2014-10-31,3.986038
2014-11-01,5.1055374
2014-11-02,2.8762786
2014-11-03,2.8762786
2014-11-04,2.8762786
2014-11-05,0.734535
2014-11-06,0.73462594
2014-11-07,0.7387007
2014-11-08,0.6608829
2014-11-09,0.4392244
2014-11-10,0.48023275
2014-11-11,0.49901646
2014-11-12,0.49195662
2014-11-13,0.49191198
2014-11-14,0.3130593
2014-11-15,0.21894042
2014-11-16,0.23668231
2014-11-17,0.2479856
2014-11-18,0.25280482
2014-11-19,0.3901813
2014-11-20,0.27211973
2014-11-21,0.27211896
2014-11-22,0.23157026
2014-11-23,0.31150046
2014-11-24,0.31300336
2014-11-25,0.31861064
2014-11-26,0.33239338
2014-11-27,0.375119
2014-11-28,0.36854464
2014-11-29,0.42373773
2014-11-30,0.33244377
2014-12-01,0.6557258
2014-12-02,0.88594013
2014-12-03,0.95431036
2014-12-04,0.9543098
2014-12-05,0.90427023
2014-12-06,0.69354993
2014-12-07,0.64318603
2014-12-08,0.99404657
2014-12-09,0.75552005
2014-12-10,0.8168049
2014-12-11,0.3874386
2014-12-12,0.31629148
2014-12-13,0.97499406
2014-12-14,1.2834184
2014-12-15,1.2834067
2014-12-16,2.4301064
2014-12-17,2.3837428
2014-12-18,0.3679615
2014-12-19,0.3675704
2014-12-20,0.42433032
2014-12-21,0.42537236
2014-12-22,0.42490575
2014-12-23,0.4214019
2014-12-24,0.4209412
2014-12-25,0.42089552
2014-12-26,0.2952467
2014-12-27,0.27613586
2014-12-28,0.2927124
2014-12-29,0.2449286
2014-12-30,0.24508901
2014-12-31,0.25931314
2015-01-01,0.28545296
2015-01-02,0.6861487
2015-01-03,0.67838705
2015-01-04,0.21503372
2015-01-05,0.21772884
2015-01-06,0.27706224
2015-01-07,0.27588817
2015-01-08,0.21016249
2015-01-09,0.21104795
2015-01-10,0.40078318
2015-01-11,0.634377
2015-01-12,0.6235447
2015-01-13,0.5902575
2015-01-14,1.0750399
2015-01-15,1.0750399
2015-01-16,1.0202023
2015-01-17,0.70929927
2015-01-18,1.0487739
2015-01-19,1.1254144
2015-01-20,1.6545045
2015-01-21,1.7743661
2015-01-22,1.7743661
2015-01-23,0.8667126
2015-01-24,0.846242
2015-01-25,0.82421654
2015-01-26,0.37062013
2015-01-27,0.42459437
2015-01-28,1.0398432
2015-01-29,1.134646
2015-01-30,1.1314133
2015-01-31,1.0351044
2015-02-01,1.2772934
2015-02-02,1.4829047
2015-02-03,2.3010721
2015-02-04,1.8976729
2015-02-05,0.85338145
2015-02-06,0.71418357
2015-02-07,0.7571492
2015-02-08,0.50799745
2015-02-09,0.49563992
2015-02-10,0.42308223
2015-02-11,0.4709625
2015-02-12,0.49890137
2015-02-13,0.5916058
2015-02-14,0.993366
2015-02-15,0.79738694
2015-02-16,1.1153787
2015-02-17,0.40487635
2015-02-18,0.40510905
2015-02-19,0.3692742
2015-02-20,0.43276635
2015-02-21,0.4686186
2015-02-22,0.48994926
2015-02-23,0.41050455
2015-02-24,1.1179705
2015-02-25,4.5641356
2015-02-26,1.0412716
2015-02-27,1.4071052
2015-02-28,1.2463013
2015-03-01,0.9538336
2015-03-02,1.0571694
2015-03-03,0.8178072
2015-03-04,1.2845163
2015-03-05,1.3238499
2015-03-06,1.3238499
2015-03-07,1.0615473
2015-03-08,16.052284
2015-03-09,3.2073152
2015-03-10,1.0953088
2015-03-11,2.7922795
2015-03-12,4.078522
2015-03-13,1.3337883
2015-03-14,0.5571808
2015-03-15,0.55252516
2015-03-16,0.5953144
2015-03-17,0.4781433
2015-03-18,0.47273237
2015-03-19,0.30826187
2015-03-20,0.41286436
2015-03-21,1.6670291
2015-03-22,2.834238
2015-03-23,2.8348062
2015-03-24,5.2555203
2015-03-25,4.2199845
2015-03-26,4.2199845
2015-03-27,2.6559513
2015-03-28,2.6559334
2015-03-29,2.3215318
2015-03-30,2.0415676
2015-03-31,1.1159292
2015-04-01,1.1953447
2015-04-02,0.35017094
2015-04-03,0.47109306
2015-04-04,2.897215
2015-04-05,2.4885478
2015-04-06,2.4885478
2015-04-07,0.6074491
2015-04-08,0.9121741
2015-04-09,0.37679884
2015-04-10,0.39519712
2015-04-11,0.39519712
2015-04-12,0.4140235
2015-04-13,0.2994356
2015-04-14,0.77103114
2015-04-15,1.6128992
2015-04-16,0.96403533
2015-04-17,0.96403533
2015-04-18,0.19285308
2015-04-19,0.19260463
2015-04-20,0.20483504
2015-04-21,0.19005643
2015-04-22,0.19350293
2015-04-23,0.2845009
2015-04-24,0.3336636
2015-04-25,0.33364308
2015-04-26,0.2912845
2015-04-27,0.29128486
2015-04-28,0.8971407
2015-04-29,0.906502
2015-04-30,0.30480477
2015-05-01,0.30702084
2015-05-02,0.30783722
2015-05-03,0.3141152
2015-05-04,0.29207525
2015-05-05,1.9851305
2015-05-06,2.008618
2015-05-07,2.0524297
2015-05-08,0.5115069
2015-05-09,0.43954185
2015-05-10,0.46608904
2015-05-11,0.4668374
2015-05-12,0.46652317
2015-05-13,0.47507593
2015-05-14,0.43713415
2015-05-15,0.30651966
2015-05-16,0.3205964
2015-05-17,0.47552872
2015-05-18,0.39608672
2015-05-19,0.34502405
2015-05-20,0.38130733
2015-05-21,0.38125104
2015-05-22,0.16670553
2015-05-23,0.38540015
2015-05-24,0.3853995
2015-05-25,0.30169854
2015-05-26,0.3204134
2015-05-27,0.30456948
2015-05-28,0.25851902
2015-05-29,0.27907088
2015-05-30,0.20680532
2015-05-31,0.20668933
2015-06-01,0.3021367
2015-06-02,0.31357262
2015-06-03,0.31346703
2015-06-04,0.30974826
2015-06-05,0.3096832
2015-06-06,0.377624
2015-06-07,0.23592745
2015-06-08,0.23649253
2015-06-09,0.26313618
2015-06-10,0.21850437
2015-06-11,0.17216688
2015-06-12,0.17206348
2015-06-13,0.19761746
2015-06-14,0.19753328
2015-06-15,0.20964204
2015-06-16,0.20972924
2015-06-17,0.34252456
2015-06-18,0.34252915
2015-06-19,0.49820617
2015-06-20,0.46960613
2015-06-21,0.27912676
2015-06-22,0.91792697
2015-06-23,0.91792697
2015-06-24,0.91792697
2015-06-25,0.70133954
2015-06-26,0.70133954
2015-06-27,0.70133954
2015-06-28,0.70133954
2015-06-29,0.52107257
2015-06-30,0.9009807
2015-07-01,0.87765926
2015-07-02,1.3239597
2015-07-03,1.1123809
2015-07-04,0.4242827
2015-07-05,0.4967151
2015-07-06,0.3760326
2015-07-07,0.3760326
2015-07-08,0.34257534
2015-07-09,0.34819707
2015-07-10,0.42032394
2015-07-11,0.4760508
2015-07-12,0.3404819
2015-07-13,0.18856777
2015-07-14,0.16097856
2015-07-15,0.29317254
2015-07-16,0.29312307
2015-07-17,0.259981
2015-07-18,0.22875538
2015-07-19,0.24834299
2015-07-20,0.19373673
2015-07-21,0.23730694
2015-07-22,0.23729971
2015-07-23,0.2371199
2015-07-24,0.2753973
2015-07-25,0.62218666
2015-07-26,0.6961792
2015-07-27,0.23653689
2015-07-28,0.2352969
2015-07-29,0.45434237
2015-07-30,2.7344353
2015-07-31,2.7344353
2015-08-01,0.2860314
2015-08-02,0.2860314
2015-08-03,0.2860314
2015-08-04,0.24673852
2015-08-05,0.24641868
2015-08-06,0.4204265
2015-08-07,0.26915127
2015-08-08,0.6026871
2015-08-09,0.56751454
2015-08-10,0.56133604
2015-08-11,0.56071126
2015-08-12,0.5653401
2015-08-13,0.7691123
2015-08-14,0.7691123
2015-08-15,0.6813074
2015-08-16,0.41143048
2015-08-17,0.4321266
2015-08-18,0.34825796
2015-08-19,0.3472393
2015-08-20,0.20492986
2015-08-21,0.23087507
2015-08-22,0.23044413
2015-08-23,0.22975127
2015-08-24,0.22382744
2015-08-25,0.21106367
2015-08-26,0.2760284
2015-08-27,0.2737214
2015-08-28,0.27255315
2015-08-29,0.3183751
2015-08-30,0.24540481
2015-08-31,1.0814037
2015-09-01,0.944009
2015-09-02,0.944009
2015-09-03,0.6921682
2015-09-04,0.6705142
2015-09-05,0.50578195
2015-09-06,0.49222422
2015-09-07,0.5211904
2015-09-08,0.5164981
2015-09-09,0.37970856
2015-09-10,0.27295214
2015-09-11,0.27112278
2015-09-12,0.30018988
2015-09-13,0.3618469
2015-09-14,0.46987686
2015-09-15,0.6586964
2015-09-16,0.47241154
2015-09-17,3.6519728
2015-09-18,0.3237406
2015-09-19,0.42692345
2015-09-20,4.48253
2015-09-21,3.4390712
2015-09-22,3.5302825
2015-09-23,2.6108162
2015-09-24,0.9472752
2015-09-25,0.9483092
2015-09-26,1.9397538
2015-09-27,1.4732192
2015-09-28,0.38270172
2015-09-29,0.38141173
2015-09-30,1.7444788
2015-10-01,3.2682858
2015-10-02,3.2682858
2015-10-03,0.9015006
2015-10-04,0.8914251
2015-10-05,0.5648709
2015-10-06,0.7813805
2015-10-07,0.8112418
2015-10-08,1.3680288
2015-10-09,0.7966744
2015-10-10,1.6786861
2015-10-11,1.3953948
2015-10-12,1.3953948
2015-10-13,0.39630717
2015-10-14,0.5876912
2015-10-15,1.657849
2015-10-16,0.7657803
2015-10-17,0.5884717
2015-10-18,0.5884741
2015-10-19,1.6911993
2015-10-20,2.0266902
2015-10-21,2.0266902
2015-10-22,2.6443725
2015-10-23,3.2340791
2015-10-24,3.2340791
2015-10-25,1.6994376
2015-10-26,0.80421287
2015-10-27,0.81924325
2015-10-28,1.6318959
2015-10-29,1.6890361
2015-10-30,0.882212
2015-10-31,0.54847884
2015-11-01,0.6467666
2015-11-02,0.81814826
2015-11-03,1.2663951
2015-11-04,1.35919
2015-11-05,1.3555373
2015-11-06,1.2049326
2015-11-07,0.6359453
2015-11-08,0.9240353
2015-11-09,1.6096629
2015-11-10,1.5569334
2015-11-11,0.76982653
2015-11-12,0.6227421
2015-11-13,0.48089346
2015-11-14,0.8066095
2015-11-15,0.8066095
2015-11-16,0.4465289
2015-11-17,0.36848876
2015-11-18,0.42910317
2015-11-19,0.5988153
2015-11-20,0.5738021
2015-11-21,0.540201
2015-11-22,0.49678344
2015-11-23,1.0015445
2015-11-24,0.9675377
2015-11-25,0.71126705
2015-11-26,0.6046506
2015-11-27,0.57977635
2015-11-28,1.2261589
2015-11-29,1.554375
2015-11-30,1.6240292
